algo,dtype,N,mean,median,std,MB
LTTB [TSD],<class 'numpy.int16'>,50000000,120.56289629212448,119.22647543251514,3.259408417998535,100.0
LTTB [TSD],<class 'numpy.int16'>,100000000,257.3748570999929,253.98431792855263,9.466906587802125,200.0
LTTB [TSD],<class 'numpy.int16'>,200000000,476.4490282429116,475.4638936370611,2.560733590757725,400.0
LTTB [TSD],<class 'numpy.int16'>,500000000,1238.1419217480081,1236.5978471934795,24.64112605702035,1000.0
LTTB [TSD],<class 'numpy.int16'>,1000000000,2427.3531079824484,2417.141469940543,18.369096362939104,2000.0
LTTB [TSD],<class 'numpy.int16'>,2000000000,4814.798235467502,4801.78703032434,38.33570031001986,4000.0
LTTB [TSD],<class 'numpy.int16'>,5000000000,11981.163936161569,11984.445567801595,51.64646080520527,10000.0
M4,<class 'numpy.int16'>,1000000,0.4518922418355942,0.37628747522830963,0.13839455619153385,2.0
M4,<class 'numpy.int16'>,10000000,3.781451072011675,3.7812530994415283,0.039628244806542506,20.0
M4,<class 'numpy.int16'>,20000000,5.471796914935112,5.464733392000198,0.01759004046831044,40.0
M4,<class 'numpy.int16'>,50000000,12.863823239292417,12.819969281554222,0.2045149603860972,100.0
M4,<class 'numpy.int16'>,100000000,28.019887741122925,30.16875348985195,3.855540136573045,200.0
M4,<class 'numpy.int16'>,200000000,46.421138995460105,46.1006760597229,0.5581598329152808,400.0
M4,<class 'numpy.int16'>,500000000,131.28762170672417,134.35485810041428,14.874572628354345,1000.0
M4,<class 'numpy.int16'>,1000000000,231.17044243429388,230.79602234065533,2.092069837240521,2000.0
M4,<class 'numpy.int16'>,2000000000,454.36325296759605,454.9117263406515,3.5160039424599563,4000.0
M4,<class 'numpy.int16'>,5000000000,1132.2897279368979,1132.0158459246159,2.7189325507717985,10000.0
M4 (parallel),<class 'numpy.int16'>,1000000,0.4191099533012935,0.3516077995300293,0.12248444868956777,2.0
M4 (parallel),<class 'numpy.int16'>,10000000,0.5035932042769024,0.4562992602586746,0.10254338165905336,20.0
M4 (parallel),<class 'numpy.int16'>,20000000,1.0023489062275206,0.9644966572523117,0.07950452714340156,40.0
M4 (parallel),<class 'numpy.int16'>,50000000,2.6702641376427243,2.658015489578247,0.09665002691654136,100.0
M4 (parallel),<class 'numpy.int16'>,100000000,4.986197022455079,4.95239645242691,0.09085936434993265,200.0
M4 (parallel),<class 'numpy.int16'>,200000000,9.341533322419439,9.286027401685715,0.11709659126625244,400.0
M4 (parallel),<class 'numpy.int16'>,500000000,22.62240398143019,22.5313201546669,0.16475464880353083,1000.0
M4 (parallel),<class 'numpy.int16'>,1000000000,44.87359401370798,44.80327479541302,0.23360582569932498,2000.0
M4 (parallel),<class 'numpy.int16'>,2000000000,88.73603333319936,88.68819065392017,0.12026957522086172,4000.0
M4 (parallel),<class 'numpy.int16'>,5000000000,220.93179992267065,220.8938855677843,0.14008304533168964,10000.0
MinMax,<class 'numpy.int16'>,1000000,0.5107673683336803,0.4128292202949524,0.17770044036997062,2.0
MinMax,<class 'numpy.int16'>,10000000,2.118474245071411,2.0132966339588165,0.26900673514457774,20.0
MinMax,<class 'numpy.int16'>,20000000,5.331809286560331,5.281127244234085,0.12725969373930665,40.0
MinMax,<class 'numpy.int16'>,50000000,10.205035922782761,10.160907357931137,0.13506733290499892,100.0
MinMax,<class 'numpy.int16'>,100000000,23.587977779763087,23.647738620638847,0.34463712435694865,200.0
MinMax,<class 'numpy.int16'>,200000000,40.05826440240656,39.97175358235836,0.23205648167114554,400.0
MinMax,<class 'numpy.int16'>,500000000,117.17389971017838,116.27144366502762,3.517480664161706,1000.0
MinMax,<class 'numpy.int16'>,1000000000,231.44355160849435,229.1379887610674,7.677944316780538,2000.0
MinMax,<class 'numpy.int16'>,2000000000,403.0861782176154,402.58895717561245,2.3327780849786,4000.0
MinMax,<class 'numpy.int16'>,5000000000,1067.840447809015,1060.8516361564398,15.908923077683978,10000.0
MinMax (parallel),<class 'numpy.int16'>,1000000,0.4930251943213599,0.3738474100828171,0.27776808992972424,2.0
MinMax (parallel),<class 'numpy.int16'>,10000000,0.6046469722475324,0.5028523504734039,0.23406816808394335,20.0
MinMax (parallel),<class 'numpy.int16'>,20000000,1.0402798120464598,0.9670481085777283,0.17899515621196074,40.0
MinMax (parallel),<class 'numpy.int16'>,50000000,2.770063121403967,2.713288366794586,0.19648092278507062,100.0
MinMax (parallel),<class 'numpy.int16'>,100000000,5.073118529149464,5.067955702543259,0.1551046605463177,200.0
MinMax (parallel),<class 'numpy.int16'>,200000000,9.483084508350917,9.30110290646553,0.43267139965003126,400.0
MinMax (parallel),<class 'numpy.int16'>,500000000,24.044656221355712,24.10975731909275,0.2729232949119444,1000.0
MinMax (parallel),<class 'numpy.int16'>,1000000000,44.83090021780559,44.80195604264736,0.14667784582380433,2000.0
MinMax (parallel),<class 'numpy.int16'>,2000000000,90.09243798043046,88.79099935293198,3.234203483410385,4000.0
MinMax (parallel),<class 'numpy.int16'>,5000000000,223.0576282101018,221.0850279778242,4.798185925002199,10000.0
MinMaxLTTB,<class 'numpy.int16'>,1000000,0.90903639793396,0.8602827787399292,0.11929952565621918,2.0
MinMaxLTTB,<class 'numpy.int16'>,10000000,3.520906929458891,3.4133784472942352,0.2649544541791334,20.0
MinMaxLTTB,<class 'numpy.int16'>,20000000,6.230672395655087,6.106295809149742,0.4301750739853651,40.0
MinMaxLTTB,<class 'numpy.int16'>,50000000,13.185470072286469,13.17652314901352,0.28110352244564296,100.0
MinMaxLTTB,<class 'numpy.int16'>,100000000,23.903500235506467,23.87247271835804,0.09759247815583946,200.0
MinMaxLTTB,<class 'numpy.int16'>,200000000,47.24044299551419,46.61860018968582,1.0641703948489474,400.0
MinMaxLTTB,<class 'numpy.int16'>,500000000,115.05846551486424,114.9331521242857,0.9364892392184134,1000.0
MinMaxLTTB,<class 'numpy.int16'>,1000000000,233.49942548998766,232.49311409890652,5.081740893155736,2000.0
MinMaxLTTB,<class 'numpy.int16'>,2000000000,474.40672809524193,473.4553948044777,2.498612406483541,4000.0
MinMaxLTTB,<class 'numpy.int16'>,5000000000,1171.0814843752555,1173.343462869525,5.967855335462848,10000.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,1000000,0.7122859890971865,0.636821985244751,0.17304198615787422,2.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,10000000,0.8030642356191363,0.7351536303758621,0.17662048240631975,20.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,20000000,1.3081126447234834,1.2496158480644226,0.1549055597634506,40.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,50000000,2.970083643283163,2.9381442815065384,0.14249860050071786,100.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,100000000,5.231000110507011,5.204925313591957,0.10602773449129993,200.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,200000000,9.711453903998647,9.656214714050293,0.1196972101232487,400.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,500000000,24.219409269945963,24.14361797273159,0.5807522873080466,1000.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,1000000000,45.096016196267946,44.99993734061718,0.3281558358393116,2000.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,2000000000,88.88427966407367,88.85916210711002,0.14270440201780682,4000.0
MinMaxLTTB (parallel),<class 'numpy.int16'>,5000000000,221.05407432786055,221.0978515446186,0.20817111604934824,10000.0
EveryNth,<class 'numpy.int32'>,1000000,0.026360633117812022,0.02504996955394745,0.003133958326993666,4.0
EveryNth,<class 'numpy.int32'>,10000000,0.02279308225427355,0.02077333629131317,0.004100205740015587,40.0
EveryNth,<class 'numpy.int32'>,20000000,0.01527730907712664,0.014498457312583923,0.0015017339645811006,80.0
EveryNth,<class 'numpy.int32'>,50000000,0.019104193363870894,0.017460063099861145,0.003355750952649563,200.0
EveryNth,<class 'numpy.int32'>,100000000,0.01370438507625035,0.012476742267608643,0.0027651537310319865,400.0
EveryNth,<class 'numpy.int32'>,200000000,0.012954697012901306,0.012323632836341858,0.001599240317343636,800.0
EveryNth,<class 'numpy.int32'>,500000000,0.013529775398118156,0.012478232383728027,0.002529661024879557,2000.0
EveryNth,<class 'numpy.int32'>,1000000000,0.012915687901633126,0.01228339970111847,0.0016418952657764722,4000.0
EveryNth,<class 'numpy.int32'>,2000000000,0.012368283101490565,0.011782348155975342,0.0014846843578478876,8000.0
EveryNth,<class 'numpy.int32'>,5000000000,0.012708189232008798,0.012161582708358765,0.0013576999055407218,20000.0
LTTB [TSD],<class 'numpy.int32'>,1000000,3.486108354159764,3.188425675034523,0.5179774267941689,4.0
LTTB [TSD],<class 'numpy.int32'>,10000000,24.689135647245816,23.794233053922653,2.658739261124971,40.0
LTTB [TSD],<class 'numpy.int32'>,20000000,47.96249940991402,45.85695452988148,5.1052777764719295,80.0
LTTB [TSD],<class 'numpy.int32'>,50000000,120.71841683770928,114.40094746649265,8.354857261838855,200.0
LTTB [TSD],<class 'numpy.int32'>,100000000,231.78308600825923,227.59565897285938,10.060137779025808,400.0
LTTB [TSD],<class 'numpy.int32'>,200000000,476.8381052251373,461.071889847517,24.49722192929954,800.0
LTTB [TSD],<class 'numpy.int32'>,500000000,1178.6925942770072,1171.654362604022,30.022244531376856,2000.0
LTTB [TSD],<class 'numpy.int32'>,1000000000,2300.6422085421427,2297.821059450507,10.223516667933565,4000.0
LTTB [TSD],<class 'numpy.int32'>,2000000000,4594.575951088752,4586.413497105241,23.608764132646467,8000.0
LTTB [TSD],<class 'numpy.int32'>,5000000000,11751.814626316938,11763.053842633963,42.32603060222125,20000.0
M4,<class 'numpy.int32'>,1000000,0.6460208977971759,0.5928777158260345,0.08888588282211697,4.0
M4,<class 'numpy.int32'>,10000000,5.252196426902499,5.359126254916191,0.1574461330861422,40.0
M4,<class 'numpy.int32'>,20000000,8.990091564399856,8.955162018537521,0.10658735221721975,80.0
M4,<class 'numpy.int32'>,50000000,22.013692930340767,21.719831600785255,1.0731144844557226,200.0
M4,<class 'numpy.int32'>,100000000,44.73973682948521,44.571951776742935,0.9380120790784471,400.0
M4,<class 'numpy.int32'>,200000000,91.90740026533604,91.27668477594852,2.8237622298820315,800.0
M4,<class 'numpy.int32'>,500000000,230.65331195081984,230.4727677255869,6.1091026552631895,2000.0
M4,<class 'numpy.int32'>,1000000000,449.87036841256275,452.84702479839325,5.670413391996007,4000.0
M4,<class 'numpy.int32'>,2000000000,908.9867584939514,909.2849049717188,6.330836963055043,8000.0
M4,<class 'numpy.int32'>,5000000000,2667.3527043844974,2664.8965399712324,3.7308069028702238,20000.0
M4 (parallel),<class 'numpy.int32'>,1000000,0.45067061270986286,0.3801535815000534,0.14385041068109672,4.0
M4 (parallel),<class 'numpy.int32'>,10000000,0.9383724204131535,0.9198684245347977,0.037501791330704685,40.0
M4 (parallel),<class 'numpy.int32'>,20000000,2.18203780906541,2.1979693323373795,0.05146830756913602,80.0
M4 (parallel),<class 'numpy.int32'>,50000000,5.041198326008661,5.018358677625656,0.1512592522716308,200.0
M4 (parallel),<class 'numpy.int32'>,100000000,9.823584450142723,9.608199819922447,0.4823316160778308,400.0
M4 (parallel),<class 'numpy.int32'>,200000000,18.300633771078928,18.132153153419495,0.34825685806882084,800.0
M4 (parallel),<class 'numpy.int32'>,500000000,46.03647919637816,46.367981284856796,0.6927729069123291,2000.0
M4 (parallel),<class 'numpy.int32'>,1000000000,88.70378849761826,88.66579942405224,0.10866787586420053,4000.0
M4 (parallel),<class 'numpy.int32'>,2000000000,171.2937599846295,171.21921814978123,0.20613549025576336,8000.0
M4 (parallel),<class 'numpy.int32'>,5000000000,292.9444461528744,294.3077702075243,4.936968230404331,20000.0
MinMax,<class 'numpy.int32'>,1000000,0.7409992494753429,0.640980526804924,0.24562136584633187,4.0
MinMax,<class 'numpy.int32'>,10000000,4.322529158421925,4.253774136304855,0.17960501131434872,40.0
MinMax,<class 'numpy.int32'>,20000000,8.213847875595093,8.15754234790802,0.16082454783046968,80.0
MinMax,<class 'numpy.int32'>,50000000,19.664498737880162,19.631001725792885,0.11571067075394958,200.0
MinMax,<class 'numpy.int32'>,100000000,45.50626575946808,45.46624273061752,0.15956748245791905,400.0
MinMax,<class 'numpy.int32'>,200000000,77.60713829525879,77.5934673845768,0.12376150171792588,800.0
MinMax,<class 'numpy.int32'>,500000000,229.72125677125794,229.4317353516817,11.086482263918368,2000.0
MinMax,<class 'numpy.int32'>,1000000000,391.4857879281044,390.94822965562344,2.104250496494348,4000.0
MinMax,<class 'numpy.int32'>,2000000000,775.577409352575,772.6010799407959,5.008778401210639,8000.0
MinMax,<class 'numpy.int32'>,5000000000,2645.222989044019,2649.5509192347527,50.79750048316699,20000.0
MinMax (parallel),<class 'numpy.int32'>,1000000,0.4429023712873459,0.39672814309597015,0.10363457425700706,4.0
MinMax (parallel),<class 'numpy.int32'>,10000000,1.0634366955075945,1.0071173310279846,0.13771399988944236,40.0
MinMax (parallel),<class 'numpy.int32'>,20000000,2.2870640137365887,2.2474728524684906,0.1574916236074494,80.0
MinMax (parallel),<class 'numpy.int32'>,50000000,5.04826328584126,4.939491301774979,0.26146063726647184,200.0
MinMax (parallel),<class 'numpy.int32'>,100000000,9.362950548529625,9.307695925235748,0.11468184113305065,400.0
MinMax (parallel),<class 'numpy.int32'>,200000000,18.445950533662522,18.148845061659813,0.7366505002035637,800.0
MinMax (parallel),<class 'numpy.int32'>,500000000,45.79550682434014,45.730700716376305,0.16698935368547224,2000.0
MinMax (parallel),<class 'numpy.int32'>,1000000000,90.1084128767252,88.71981874108315,3.3786702895920344,4000.0
MinMax (parallel),<class 'numpy.int32'>,2000000000,179.008631461433,176.78038477897644,6.838967743789231,8000.0
MinMax (parallel),<class 'numpy.int32'>,5000000000,309.52220388821195,312.2170776128769,7.821702842100381,20000.0
MinMaxLTTB,<class 'numpy.int32'>,1000000,1.2969437454427992,1.2832339853048325,0.03373174056004238,4.0
MinMaxLTTB,<class 'numpy.int32'>,10000000,5.103453780923571,5.0535667687654495,0.13008926101435858,40.0
MinMaxLTTB,<class 'numpy.int32'>,20000000,9.907512473208564,9.894352033734322,0.0948445549755221,80.0
MinMaxLTTB,<class 'numpy.int32'>,50000000,27.19874009490013,26.497654616832733,1.4785543390008542,200.0
MinMaxLTTB,<class 'numpy.int32'>,100000000,57.75027296372822,58.248960226774216,2.0694531086136223,400.0
MinMaxLTTB,<class 'numpy.int32'>,200000000,94.89223728222507,94.38345208764076,1.8528524215342523,800.0
MinMaxLTTB,<class 'numpy.int32'>,500000000,274.2852051875421,269.1705610603094,42.44506868586706,2000.0
MinMaxLTTB,<class 'numpy.int32'>,1000000000,468.1352693055357,470.03401033580303,5.067974273493604,4000.0
MinMaxLTTB,<class 'numpy.int32'>,2000000000,952.7808528925691,951.9477386027575,7.146619370228482,8000.0
MinMaxLTTB,<class 'numpy.int32'>,5000000000,2552.956273140652,2541.719863563776,72.15237557396502,20000.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,1000000,0.6757213601044246,0.6330933421850204,0.0988742408786529,4.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,10000000,1.2597433158329554,1.2055229395627975,0.13347769833473655,40.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,20000000,2.5836701904024397,2.496980130672455,0.2136251767488125,80.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,50000000,5.765514128974506,5.826707184314728,0.19247425890960998,200.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,100000000,9.85513978770801,9.779320657253265,0.13429278998756147,400.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,200000000,18.42296091573579,18.359454721212387,0.14184951549850827,800.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,500000000,45.63652165234089,45.727524906396866,0.31244684974273024,2000.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,1000000000,89.08750877848694,89.00426216423512,0.18126413186287585,4000.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,2000000000,169.73616922540324,169.7372678667307,0.10869479984592925,8000.0
MinMaxLTTB (parallel),<class 'numpy.int32'>,5000000000,373.77878448792865,372.46036417782307,3.133651568390607,20000.0
EveryNth,<class 'numpy.int64'>,1000000,0.03314294985362461,0.0309377908706665,0.004144237932234008,8.0
EveryNth,<class 'numpy.int64'>,10000000,0.013318285346031189,0.012446939945220947,0.0016594884955025277,80.0
EveryNth,<class 'numpy.int64'>,20000000,0.01823561532156808,0.017061084508895874,0.003111037550626499,160.0
EveryNth,<class 'numpy.int64'>,50000000,0.024551099964550564,0.02301149070262909,0.003745452485376258,400.0
EveryNth,<class 'numpy.int64'>,100000000,0.03276121403489794,0.031174346804618832,0.0038489180192775962,800.0
EveryNth,<class 'numpy.int64'>,200000000,0.01894554921558925,0.0180758535861969,0.0021496911892335694,1600.0
EveryNth,<class 'numpy.int64'>,500000000,0.02219565212726593,0.021109730005264282,0.002205122803733952,4000.0
EveryNth,<class 'numpy.int64'>,1000000000,0.029657036066055298,0.02846941351890564,0.002882739740320936,8000.0
EveryNth,<class 'numpy.int64'>,2000000000,0.030143399323735918,0.028831511735916138,0.00316076087793332,16000.0
EveryNth,<class 'numpy.int64'>,5000000000,0.019454423870359148,0.01794286072254181,0.0028547816774335973,40000.0
LTTB [TSD],<class 'numpy.int64'>,1000000,3.541244034256254,3.2481763511896133,0.5827127595520325,8.0
LTTB [TSD],<class 'numpy.int64'>,10000000,27.76926580284323,24.630967900156975,4.452428577694491,80.0
LTTB [TSD],<class 'numpy.int64'>,20000000,47.163767527256695,46.97440192103386,0.5238579106911537,160.0
LTTB [TSD],<class 'numpy.int64'>,50000000,156.8308062851429,158.78539495170116,4.79051864816012,400.0
LTTB [TSD],<class 'numpy.int64'>,100000000,271.54489776917865,270.7366369664669,7.108980616631007,800.0
LTTB [TSD],<class 'numpy.int64'>,200000000,487.1411913207599,465.98727963864803,26.888303440004126,1600.0
LTTB [TSD],<class 'numpy.int64'>,500000000,1231.2998893537692,1221.0913270711899,38.93952778260868,4000.0
LTTB [TSD],<class 'numpy.int64'>,1000000000,2405.9994560267246,2408.5959896445274,14.465021957282444,8000.0
LTTB [TSD],<class 'numpy.int64'>,2000000000,4788.7173489800525,4788.510835915804,15.190520110225178,16000.0
LTTB [TSD],<class 'numpy.int64'>,5000000000,13070.519420291695,13009.99313108623,672.0784097110162,40000.0
M4,<class 'numpy.int64'>,1000000,1.5648138842412405,1.5169378370046616,0.11551906266879981,8.0
M4,<class 'numpy.int64'>,10000000,12.95177351151194,13.330147787928581,0.6062419357535155,80.0
M4,<class 'numpy.int64'>,20000000,23.46897588244506,23.4531007707119,0.20121392984974756,160.0
M4,<class 'numpy.int64'>,50000000,56.759496725031305,56.27581737935543,0.6614289452781114,400.0
M4,<class 'numpy.int64'>,100000000,116.55564387994153,116.65690690279007,2.4452500515435642,800.0
M4,<class 'numpy.int64'>,200000000,231.9710327046258,231.94553069770336,0.2046036013088918,1600.0
M4,<class 'numpy.int64'>,500000000,670.3168043068478,651.4089994132519,41.068949998985666,4000.0
M4,<class 'numpy.int64'>,1000000000,1162.8069120326213,1154.8481818288565,26.828496972224016,8000.0
M4,<class 'numpy.int64'>,2000000000,2337.697053008846,2336.3197579979897,11.980556094308577,16000.0
M4,<class 'numpy.int64'>,5000000000,5908.1371563353705,5879.139542207122,60.771193280267106,40000.0
M4 (parallel),<class 'numpy.int64'>,1000000,0.5125096866062709,0.4459075629711151,0.14499160222689927,8.0
M4 (parallel),<class 'numpy.int64'>,10000000,2.2138054349592755,2.196568250656128,0.0889031461217723,80.0
M4 (parallel),<class 'numpy.int64'>,20000000,3.640109034521239,3.665740415453911,0.12297634323425286,160.0
M4 (parallel),<class 'numpy.int64'>,50000000,9.418889507651329,9.340779110789299,0.1352372241444651,400.0
M4 (parallel),<class 'numpy.int64'>,100000000,18.749323008315905,18.50423328578472,0.46712746511761527,800.0
M4 (parallel),<class 'numpy.int64'>,200000000,35.85195190140179,35.80577000975609,0.13210104186003815,1600.0
M4 (parallel),<class 'numpy.int64'>,500000000,89.65020493737289,89.72518816590309,0.22739022158917058,4000.0
M4 (parallel),<class 'numpy.int64'>,1000000000,177.10009536572866,177.19760462641716,0.1768194266101019,8000.0
M4 (parallel),<class 'numpy.int64'>,2000000000,343.70881164712563,342.6800783723593,1.9603426139784244,16000.0
M4 (parallel),<class 'numpy.int64'>,5000000000,879.6247077307531,879.6424109488726,0.114547245809644,40000.0
MinMax,<class 'numpy.int64'>,1000000,1.5540810035807746,1.5462413430213928,0.016774048577199194,8.0
MinMax,<class 'numpy.int64'>,10000000,11.209820423807416,11.153772473335266,0.11464749366893624,80.0
MinMax,<class 'numpy.int64'>,20000000,23.145965646420205,21.95356823503971,2.492871639053508,160.0
MinMax,<class 'numpy.int64'>,50000000,57.877255231142044,58.02564434707165,0.6036270110410904,400.0
MinMax,<class 'numpy.int64'>,100000000,137.99018790679318,139.79308679699898,3.810275221946653,800.0
MinMax,<class 'numpy.int64'>,200000000,216.67286732367106,216.59720577299595,0.17444034509697845,1600.0
MinMax,<class 'numpy.int64'>,500000000,598.1400655316455,588.8669412583113,22.774691341618553,4000.0
MinMax,<class 'numpy.int64'>,1000000000,1116.1741586668152,1114.5821619778872,9.880381553042074,8000.0
MinMax,<class 'numpy.int64'>,2000000000,2200.5704109157837,2199.719515070319,14.068803586707268,16000.0
MinMax,<class 'numpy.int64'>,5000000000,5571.5349660388065,5572.227915376425,41.464782800748445,40000.0
MinMax (parallel),<class 'numpy.int64'>,1000000,0.5765739296163831,0.5676742643117905,0.14124890866632112,8.0
MinMax (parallel),<class 'numpy.int64'>,10000000,2.3322210780211856,2.2823888808488846,0.23522259546595614,80.0
MinMax (parallel),<class 'numpy.int64'>,20000000,4.1129719998155325,4.0442198514938354,0.21219757689347488,160.0
MinMax (parallel),<class 'numpy.int64'>,50000000,9.455836617520877,9.409009292721748,0.14048978262132159,400.0
MinMax (parallel),<class 'numpy.int64'>,100000000,18.298310147864477,18.168852105736732,0.31836310894166936,800.0
MinMax (parallel),<class 'numpy.int64'>,200000000,36.407001476202694,35.84293946623802,1.378773856938375,1600.0
MinMax (parallel),<class 'numpy.int64'>,500000000,91.09621202307088,91.37449972331524,0.6342329421272652,4000.0
MinMax (parallel),<class 'numpy.int64'>,1000000000,179.7180640910353,177.4653922766447,4.791806464454593,8000.0
MinMax (parallel),<class 'numpy.int64'>,2000000000,358.3174273903881,353.45072224736214,13.523559912725318,16000.0
MinMax (parallel),<class 'numpy.int64'>,5000000000,894.060992076993,882.776502892375,26.878048934266978,40000.0
MinMaxLTTB,<class 'numpy.int64'>,1000000,1.8799616822174616,1.8623299896717072,0.04252843001197485,8.0
MinMaxLTTB,<class 'numpy.int64'>,10000000,11.638564776097025,11.550746858119965,0.19051572859260002,80.0
MinMaxLTTB,<class 'numpy.int64'>,20000000,24.324367035712516,24.273179471492767,0.12230622693344982,160.0
MinMaxLTTB,<class 'numpy.int64'>,50000000,61.96488280381475,58.66702385246754,5.197827939714157,400.0
MinMaxLTTB,<class 'numpy.int64'>,100000000,133.73483722763402,134.89853255450726,8.28763362600451,800.0
MinMaxLTTB,<class 'numpy.int64'>,200000000,236.6629251411983,236.77200227975845,0.31311851933962936,1600.0
MinMaxLTTB,<class 'numpy.int64'>,500000000,580.442467172231,578.8100372999907,5.341174624292105,4000.0
MinMaxLTTB,<class 'numpy.int64'>,1000000000,1172.900847398809,1171.3619571179152,13.447898201086323,8000.0
MinMaxLTTB,<class 'numpy.int64'>,2000000000,2344.682142883539,2350.534025579691,22.444372682044992,16000.0
MinMaxLTTB,<class 'numpy.int64'>,5000000000,5889.430933871439,5893.708699941635,41.493446108812094,40000.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,1000000,0.7343902651752744,0.695331022143364,0.08172076010509793,8.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,10000000,2.5137142411300113,2.497849613428116,0.08868437734414131,80.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,20000000,3.93693314066955,3.9298679679632182,0.09701297843946005,160.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,50000000,9.755373213972364,9.707776084542274,0.15084187072578925,400.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,100000000,19.5637473570449,19.29824911057949,0.5998280689975382,800.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,200000000,36.170630529522896,36.058757081627846,0.17741181543682663,1600.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,500000000,89.15588360811982,89.08365666866302,0.14419898045853138,4000.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,1000000000,177.7064047753811,177.52397917211056,0.4573357550868914,8000.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,2000000000,341.88607345734323,341.78495705127716,0.20730281878167992,16000.0
MinMaxLTTB (parallel),<class 'numpy.int64'>,5000000000,880.4072468408516,880.5983942002058,0.7968777958925051,40000.0
EveryNth,<class 'numpy.int8'>,1000000,0.029521914465086802,0.02851225435733795,0.002368695151588565,1.0
EveryNth,<class 'numpy.int8'>,10000000,0.02264135650226048,0.020937994122505188,0.0035404393685360084,10.0
EveryNth,<class 'numpy.int8'>,20000000,0.016722774931362698,0.01582801342010498,0.002273076650437494,20.0
EveryNth,<class 'numpy.int8'>,50000000,0.015990542513983592,0.015170499682426453,0.0020754340718547736,50.0
EveryNth,<class 'numpy.int8'>,100000000,0.013600609132221766,0.012012571096420288,0.0023336385606056004,100.0
EveryNth,<class 'numpy.int8'>,200000000,0.012544808643204826,0.011891871690750122,0.001614673508654266,200.0
EveryNth,<class 'numpy.int8'>,500000000,0.01333302685192653,0.012680143117904663,0.0016594716608102132,500.0
EveryNth,<class 'numpy.int8'>,1000000000,0.01335958284991128,0.01270398497581482,0.0016568458053762528,1000.0
EveryNth,<class 'numpy.int8'>,2000000000,0.013973138162067958,0.01328103244304657,0.0016996854822650094,2000.0
EveryNth,<class 'numpy.int8'>,5000000000,0.021028092929295132,0.02017207443714142,0.0021927145986066093,5000.0
LTTB [TSD],<class 'numpy.int8'>,1000000,3.488666830318315,3.399645909667015,0.2184735972314614,1.0
LTTB [TSD],<class 'numpy.int8'>,10000000,25.170391372271947,24.386674910783768,1.8936910158353366,10.0
LTTB [TSD],<class 'numpy.int8'>,20000000,53.069024852343965,49.26523044705391,5.854320243948319,20.0
LTTB [TSD],<class 'numpy.int8'>,50000000,130.58239759079046,120.99254503846169,16.621575113449325,50.0
LTTB [TSD],<class 'numpy.int8'>,100000000,237.64750292258603,237.541488930583,0.3407555951971631,100.0
LTTB [TSD],<class 'numpy.int8'>,200000000,475.41444147271767,474.97237995266914,0.8263075809874222,200.0
LTTB [TSD],<class 'numpy.int8'>,500000000,1217.2633975212063,1188.500715792179,35.37521129599867,500.0
LTTB [TSD],<class 'numpy.int8'>,1000000000,2375.015409822975,2374.6528655290604,2.542846961521205,1000.0
LTTB [TSD],<class 'numpy.int8'>,2000000000,4854.102023052318,4868.023044615984,57.98883408739857,2000.0
LTTB [TSD],<class 'numpy.int8'>,5000000000,11835.514788223165,11816.522777080536,47.966423662144656,5000.0
M4,<class 'numpy.int8'>,1000000,0.4648026611123766,0.376756489276886,0.14711438748210393,1.0
M4,<class 'numpy.int8'>,10000000,1.9846393061535699,1.98187455534935,0.007406638089422149,10.0
M4,<class 'numpy.int8'>,20000000,3.199669239776475,3.1977705657482147,0.006132875148205595,20.0
M4,<class 'numpy.int8'>,50000000,7.963310661060469,7.663970440626144,0.6684004545194187,50.0
M4,<class 'numpy.int8'>,100000000,18.245628156832286,18.077265471220016,0.39266531351890993,100.0
M4,<class 'numpy.int8'>,200000000,31.879528292587825,31.77708573639393,0.2285854809117709,200.0
M4,<class 'numpy.int8'>,500000000,76.7218356685979,76.35567486286163,0.5448926244955471,500.0
